parent_asin,estimated_rating,title_y
B07RQ4Q4YL,3.6,"Adorime Clitoral Stimulator with Tongue Vibrator, Powerful Multi Speed Clit Vibrator with Heatable Silicone Tongue for Clitoris and Nipples Stimulation, Sturdy Oval Case, Removable Silicone Rim"
B07VZTZ6X5,3.6,"Facial Tissue 6 Packs, 120 Count Tissues Per Tube Portable Cylinder Box Roll for Office Car Home (Green)"
B07WR9NQPM,3.6,"DOTSOG Acupuncture Pen, Electronic Acupuncture Pen Electric Meridians Therapy Heal Massage Pen Meridian Energy Pen Relief Pain Tools,1 x AA Battery (Not Included)"
B07XTLP6SL,3.6,"FREY Laundry Stain Remover Spray -Stain Remover for Clothes, 2 Ounce Travel Size Bottle (325 Sprays) (Sandalwood/Sweet Fragrance)"
B07Y31MCNX,3.6,"Pacific PPE 2 Pack Household Glove Mixed Package Reusable Cleaning Dishwashing Gloves-Latex Free Waterproof PVC Gloves for Kitchen,Gardening Gloves Unlined and Flocked with Cotton Liner(Blue&Blue,M?"
B07Y331P84,3.6,"Pacific PPE 4 Pack Household Glove Mixed Reusable Cleaning Dishwashing Gloves-Latex Free Waterproof PVC Gloves for Kitchen,Gardening Gloves Unlined and Flocked with Cotton Liner(Yellow&Purple,M?"
B082WKFPV9,3.6,"GLORYSHOP Silicone Hair Shampoo Brush Scalp Massager, Scalp Scrubber for Dandruff Soft Head Scalp Care Brush for Women Men Girls, Pink"
B083FQ28MV,3.6,"Pard Hair Care Brush, Electric Home Handled Vibrating Massage Comb for Scalp Cleaning, Fatigue Release, Hair Root Care, Pet Cat Massager, Green"
B084YT3CQN,3.6,"MONQ Essential Oil Blend, Roll On, FOCUS - Enhance Clarity - Increase Productivity - Improve Visual Acuity - Feel Focused - Pure Essential Oils in a Carrier Oil Blend - Topical Aromatherapy"
B085LMMM2T,3.6,"Hip Trainer Super Kegel Exerciser - Selkie Butt Exerciser,Kegel Exerciser Pelgrip Pelvis Floor Muscle Medial Exerciser Hip Muscle&Inner Thigh Trainer Correction Beautiful Buttocks for Women"
B087CGXN8T,3.6,"Blackhead Remover Vacuum Pore Cleaner - Fresion Facial Pore Cleaner with 5 Adjustable Suction Tool and 4 Probes, USB Rechargeable Pore Vacuum Blackhead Electric Acne Comedone Extractor"
B087JL5S4C,3.6,"JEBBLAS Dry Disposable Washcloths,Multi Purpose Dry Wipe PK/50, Total 2 Pack,100 Count"
B087T4Y4WK,3.6,"Hair Remover Spring, FunPa 3PCS Facial Hair Removal for Women,Facial Hair Remover Spring Women Threading Tool with 3PCS Eyebrow Razor 3PCS Tweezer for Women Shaving Bleaching Beauty Tool"
B088WVGFFK,3.6,"IVLWE Portable 0.5LB Plasma Air Purifier,Sterilizer, Freshener, Cleaner, Bulit-in Battery Carried Anywhere for Car, Home, Office, Travel, No Filter Needed Changed (White)"
B08DFV37BF,3.6,"Back Scrubber Set, Manual Facial Cleansing Brushes, Shower Puff, Bath & Body Brushes 4 in 1Gifts kit for Men Women Adults Bath Personal Shower"
B08F56MXNH,3.6,"Handheld Masturbator, Deep Throat Toy for Male, Men Self Pleasure Massage, Masturbation Deep Throat Toy with 6 Vibration, 3 Strength, 2 Heating, Waterproof, Inner Cavity Length 4.7 Inches"
B08FBRJ8L6,3.6,"Back Brace Lumbar Back Support Lower Back Pain Relief with Double Banded Adjustable Straps, Breathable Mesh Waist Back Brace"
B08FDYY3ZM,3.6,Washable Reusable Breathable Comfortable Premium Cloth Masks More Than 20+ Fashion Face Masks Designs %100 Cotton Face Coverings for Men and Women Adult Face Masks Shipping from USA (1013)
B08FTCYK4H,3.6,New Silicone 3D Bracket for Comfortable Wearing by Creating More Space for Breathing Ideal Makeup Saver (5)
B08GB65HJS,3.6,Colosseum General Purpose Unisex Cotton Printed Face Masks (Pack of 2) (Camo)
B08HGHJJHH,3.6,"Everyday by Formthotics Regular Fit Orthotics for Sport Shoes- Dynamically Forms to Your Foot, Customizable Support for Improved Performance and Injury Reduction. Insoles for Men and Women"
B08HQRSGGP,3.6,"3D Mas-k Bracket Silicone,Inner Support Frame for Comfortable Breathing, Create More Breathing Space，Reusable and Washable (6)"
B08KFNV7T9,3.6,"Organic Rose Essential Oil Roll On, 100% Pure USDA Certified Rosa Damascena - Skin Care, Hormone Balancing, Moisturizing, 10 ml"
B08MZH8JLP,3.6,Dr.Pedi Kinesiology Tape Bulk Muscle Tape Rock Tape Precut Strips Elastic Therapeutic Sports Tape for Knee Shoulder and Elbow 3 Pack (Black+Bule+Beige)
B08N5DWW7N,3.6,PIVOT Quit Smoking Aid - FDA Cleared Breath SmartSensor and Smoking Cessation Program - Stop Smoking and Nicotine - Build Skills & Motivation to Quit - Includes Access to Personalized Support App
B08N6KPVWJ,3.6,"10Pcs Face Cover Strap Extender,Adjustable Ear Save, Extender Strap Holder Ear Strap Extension Hook,Relieve Pressure and Pain from Wearing Face Cover,for Men Women Kids (Black)"
B08Q35H8KV,3.6,"Neck and Shoulder Relaxer Cervical Neck Traction Device,Portable Chiropractic Pillow, Neck Stretcher,Neck Massage Pillow for Pain Relief Management and Cervical Spine Alignment"
B08QSKXHKF,3.6,Spotlight Oral Care Toothpaste for Sensitive Teeth
B08S78GV4J,3.6,"Natural Diet Drops - Keto Diet - Intermitted Fasting for Weight Loss, Fat Burning, Metabolism Booster - Manage Cravings & Boost Energy, 100% Natural, Safe & Proven - Non-GMO - Made in USA - 2oz (60m)"
B08T1VRY8C,3.6,"Blackhead Remover Pore Vacuum,Upgrated Water Cycle Cleaning Facial Nose Black Head Removal,Electric USB Rechargeable Acne Comedone Whitehead Extractor Tools with 6 Suction Heads for Women & Men"
B08TZXXM35,3.6,"Beard Kit for Men Grooming & Care W/Beard Wash/Shampoo,2 Packs Beard Growth Oil,Beard Balm Leave-in Conditioner,Pure & Organic Beard Growth Kit"
B08Y6HFVG8,3.6,"Junjun Portable White Noise Machine for Sleeping | 9 Soothing, Natural Sounds with Nightlight | Sound Machine for Adults and Baby Sleep Therapy"
B08Z41MR61,3.6,Poleview Shower Steamers Bomb Aromatherapy Essential Oils Stress Relief Gifts for Women Includes 8 Different Floral Fragrances Balls
B08ZYD9NPT,3.6,"EYEKESHE Aromatherapy Shower Steamers Gifts for Women, Unique Gifts Shower Bombs with Pure Essential Oils for Birthday, Home Spa Stress Relief, Bathtub, Shower Melts and Self Care"
B091YL6K53,3.6,"TCOTBE 2 Pack Loofah Bath Sponge Lace Mesh,Sponge Loofahs, Soft Exfoliating for Silky Skin, Full Cleanse Lather Luxurious Bathing Accessories Bath Shower Sponge Loofahs"
B093PL9NK6,3.6,"Leather Heel Grips Liner Cushions Inserts for Shoes Too Big,Shoe Pads for Shoes Too Big, Improved Shoe Fit and Comfort,4 Pairs Khaki 0.35 inch Thick"
B093RVKDG9,3.6,PineTales® Multivitamin | Daily Well Being Formula | Made in USA
B095Z551QS,3.6,"M.A.S.S. Nutraceuticals Initiate Pre-Workout– Citrulline, Beta Alanine, Creatine Monohydrate, Nitrosigine, Alpha GPC, Tyrosine and More – Muscle Builder, Pre Workout Women, Workout Supplement for Men"
B0989GJ4HB,3.6,"Running Athletic Shoe Insoles All-Day Shock Absorption High Arch Support That Relieve Flat Feet Plantar Fasciitis, Orthotic Inserts Designed to Prevent Foot Pain for Work and Sports Men's 9.5-10"
B098JQRG9R,3.6,"2 Pack Essential Oil,100% Pure Organic Essential Oils for Diffuser, Aromatherapy, Massage, Soap Making - 10ML (Vetiver)"
B09CD4YQLZ,3.6,"GoalMad Sonic Facial Cleansing Brush, 3-in-1 Hygienic Soft Silicone Face Scrubber Waterproof Vibrating Sonic Skin Brushes, Rechargeable Skin Care Tools for Face Deep Cleaning, Exfoliating (Pink)"
B09F2XX826,3.6,"Foil Electric Shaver Cordless for Men, Rechargeable Electric Razor,with Pop-up Trimmer,USB Charger，3-in-1 Multi-Functional, with Nose and Sideburns Beard Trimmer, Quick Charge"
B09FHHGMTY,3.6,"Fremouth Firm Toothbrushes for Adults, Cross Hard Bristles, 6 Count"
B09FKT5PQ9,3.6,"9-in-1 Head Shavers for Bald Men w/ 7 Floating Heads, LED Display, USB Rechargeable, Mens Grooming Kit w/ Rotary Shaver, Nose Trimmer, Hair Clipper, Brush. Cordless Electric Razor Wet and Dry, Gold"
B09KDBSYJ3,3.6,"Womens Daily Multivitamin Gummies (60 Gummies, 30-Day Supply) Biotin, Folate, Inositol, Vitamin C, D3, B5/6/12, & Zinc for Immune Support*, Energy*, Hormone Balance*, Hair Skin & Nails* - Gluten-Free"
B09KKYCSPB,3.6,"Ionic Hair Dryer, VLISBO 1875W Hair Blow Dryer Intelligent Temperature Heat & Wind Speed Settings Technology, Negative Ion Hairdryer with Powerful AC Motor for Hair Care with Diffuser for Home, Travel"
B09KL42NTP,3.6,"1875 Watt Negative Ionic Hair Dryer, ENISECA Precise Wind Heat/Speed Setting Tech Professional Salon Blow Dryer Fast Drying Low Noise with Powerful AC Motor and Diffuser Comb for Women Men, Grey"
B09N6LJ8R9,3.6,"Baby Nasal Aspirator, Separate Nasal Aspirator for Children, 9-Speed Adjustable and Dual Mode Silicone Nose Cleaner for Children and Infants"
B09NNCRQLQ,3.6,Blood Pressure Machine Upper Arm Adjustable Cuff Automatic LED Display BP Monitor 2 Users 198 Sets Memory 3 Color Backlight Screen Along with USB Cable Pocket Size (Ton2-Sky)
B09PB1DTNF,3.6,"White Noise Machine, OREiN 3-in-1 Portable Sound Machine with Night Light, Bluetooth Speaker and Sleep Timer, Sound Machine for Sleeping with Memory Function, Soothing Sounds for Adults Kids Baby"
B09VDBT7B7,3.6,"2 Pack Electric Toothbrush Dual Handle, 32000 VPM Electric Toothbrush, Includes 12 Dupont Brush Heads, 6 Modes with 2 MIN Smart Timer, Black & White Set"
B09WDDQY3Q,3.6,"Hangsun Portable Water Flosser Oral Irrigator 360° Rotation 5 Pressure Levels 450ML Travel Water Teeth Cleaner HOC850 IPX7 Waterproof for Braces Care, 2 Modes for Clean and Massage"
B09Z2TG5S6,3.6,"(1-Pack) Biotin Gummies 12,000mcg, New Formula with Biotin, Collagen, Chlorophyll, Vatimin A, B6, B12, C, D, E, Complex & Zinc, Biotin Supplements Supports Hair Skin and Nails for Women & Men"
B09ZL6SJYQ,3.6,Heated Eyelash Curler with Clip Rechargeable Electric Eyelash Curler with 3 Temperature Setting Suitable for Eyelash Extensions Gift for Women and Girls
B09ZL7XMCJ,3.6,Eyelash Curler Without Any Pinching or Sticking Effect Lasting Creat Curly and Neat Lash Comfortable Hand Shank Portable Make-up Tool
B0B3HZF4D3,3.6,"Household Mold Remover Gel, Grout Cleaner for Washing Machine Strips, Refrigerator Strips, Tiles, Grout Sealant Bathroom Home Kitchen Sinks Stain Cleaning"
B0B7QGNDD6,3.6,Pzaz Breath Spray - On-The-Go Energy - Caffeine and Vitamins - Peach Bomb & Blue Zazzberry - (Pack of 4)
B0BC18XSCB,3.6,"Cordless Automatic Hair Curler, Anti-Tangle Wireless Auto Curling Iron Wand with LCD Display, Rechargeable Spin Curler Rotating for Long Hair, Fast Heating for Hair Styling, Auto Shut-Off, Purple"
B0BD74QSZN,3.6,"PHYLIAN Teeth Whitening Strip for Sensitive Teeth - 42 Strips 21 Treatments, Non-Slip White Strips Teeth Whitener for Teeth Whitening"
B001R3YVHM,3.5,"Glade the fragrance collection orange vanilla soy candles - 4.9 oz, 6 ea"
B002Z371IE,3.5,"Titanium Muscle Gain TM 3 Months Supply, Professional and Recreational Muscle Building, body building"
B004AWD1CS,3.5,"Phase III Chocolate 35g Protein 14.5oz Bottles, 12 Count Case"
B004LMWV8M,3.5,As Seen On TV One Second Needle with Bonus Sewing Kit
B009MRSEYG,3.5,"Premium Silver Grey Steel Ben Wa Balls, 3/4 Inch, Medium"
B00OZXEU0E,3.5,NUTRAFX BCAA FX Branched Chain Amino Acid 2:1:1 Ratio Muscle Building Recovery Capsules (180-Capsules)
B00R0BW71M,3.5,Hamamelis 200 organic tablets 400 mg
B00RTFT08W,3.5,ChiTronic 5 in 1 Multi-Function Portable Facial Skin Care Electric Massager Scrubber with Facial Latex Brush Cosmetic Sponge (Batteries not Included)
B00T34OB72,3.5,"Honla Kitchen Textiles-Set of 2-Small Oven Mitts and Pot Holders with Pockets Set (1 Pair),100% Quilted Cotton with Cloth Lining Oven Gloves- Plaid Pattern Silicone for Cooking,Barbecue,1 Pair,Black"
B00T5DK45Y,3.5,"Copper Knee Sleeve - Knee Brace -Running, Basketball, Comfortable and Supportive-Large"
B01ABW5B32,3.5,Tracy's Dog® Fantastic Vibrating SM Nipple Clamps (black)
B01NGWHSNF,3.5,YiFeng Stainless Steel Anal Butt Plug Chain Penis Ring Locking Insert Stopper Back Hole Massager 14
B071JQXSSH,3.5,"Pathbreaker Elastic Sports Insole, Unisex Soft Air Breathable EVA Shoe Insoles for Adult Men and Women (Men's (8-12 US))"
B07BYG68PM,3.5,"Prostate Supplement- Saw Palmetto & Beta Sitosterol plus 33 Herbs | Reduce Frequent Urination and Bathroom Trips, Supports Urinary Health and Better Sleep by Prostavol (60 Capsules) - 30 Servings"
B07FQY5K8Z,3.5,Stonehenge Health Liver & Kidney Detoxifier - Natural Max Strength Formula - Milk Thisle + Beet Root + Artichoke Extract + Dandelion + Chicory Root + Chanca Piedra + Yarrow (1 Month Supply)
B07GQWYR7S,3.5,GDbow Breathalyzer Portable Digital Alcohol Tester for Personal Use -White
B07GT6T1X4,3.5,"Activated Charcoal Capsules, 150 Capsules, 525 mg. per Serving by Unpretentious Nutrition, Odorless & Non-Toxic Powder Delivered in Fast-Dissolving Capsules for Detox Cleanses (25-Day Supply)"
B07N1HJSV7,3.5,"Cat Toys Interactive Cat Ball with LED Light, Rat Sound and Big Bell, Entertainment Flash Ball Toy"
B07NNZQFQ4,3.5,Original Bamboo Leaf Extract - Hair Skin Nails Complex - 60/600mg Capsule - Vegan Collagen with Biotin & Horsetail Extracts – Skin Nourishment – 70% Silica GMO Free - Herbal Goodness USA
B07PTB6CT1,3.5,"Best Earth Naturals Sexual Support Supplement for Men - Natural Libido Boost and Support for Energy, Stamina & Performance with Tongkat Ali, Maca, Horny Goat Weed & More"
B07T5RQXBR,3.5,Full Silicone Vibrating Cock Ring 360° Stimulative Penis Ring Double Motor Vibrator for Men or Women Play 10 Speeds Waterproof Super Quiet Magnetic Rechargeable Couples Adult Sex Toy (Wine Red)
B07TQ5HQV8,3.5,"Mixfun Penis Vacuum Pump with 4 Suction Intensities for Stronger Bigger Erections, Rechargeable Electric Male Enhancement Penis Growth Pump Penis Enlarge Air Pressure Device with 2 Spare Seals"
B07WCT5NY7,3.5,"Heated Eyelash Curler, USB Rechargeable Electric Eyelash Curler for Quick Natural Curling, Portable Eyelash Curler Long Lasting Eyelash Curler with Temperature Gears Digital Display (red)"
B07Y339HBH,3.5,"PACIFIC PPE 4 Pack Household Glove Mixed Package Reusable Cleaning Dishwashing Gloves-Latex Free Waterproof PVC Gloves for Kitchen,Gardening Gloves Unlined and Flocked with Cotton Liner(Pink&Blue,M)"
B07Y361K2L,3.5,"Beschoi Professional Salon Hair Straightener and Curler 2 in 1，Ceramic Tourmaline Ionic 3D Floating Plate with LCD 180℉-450℉, Adjustable Temperature & Dual Voltage, Auto Shut Down"
B07ZRHVRY1,3.5,"Electric Hearing Aid Amplifier Device, Mini Invisible Personal Sound Amplify Product in Ear Canal for Adults and Seniors, Red for Right Ear"
B0837XT1HQ,3.5,"Sui Song, Sacroiliac Support Belt, Joint Support Belt, Pose Magic Belt, Waist Belt, Sacroiliac Support Belt, Lumbar Support (S)"
B08391XDYP,3.5,"EVERHEALTH Arch Support Insoles Plantar Fasciitis Shoe Cushion Inserts for Work/Running/Hiking, Orthotic Insole for Flat Feet/Over Pronation/Metatarsal"
B084YSXT28,3.5,"MONQ Essential Oil Blend, Roll On, RELIEVE - Pure Essential Oils in a Carrier Oil Blend - Topical Aromatherapy - Feel Supported with this Blend of Ginger, Spikenard and Helichrysum - Doctor Approved"
B085LDJG65,3.5,"gracosy Disposable Gloves, Food Grade Cleaning Gloves PVC Powder Free Textured Foodstuff Chemical Domestic Industry White 100 pcs White Small"
B0863VYBL8,3.5,"3 Pcs, Lint Shaver, Fabric Shaver Fuzz Remover, Sweater Comb, Clothes Shaver, Portable Removing Lint Dust, Upgraded Magnesium Alloy Shaver, Reusable Double Sided Travel Brush, Random Colors"
B087JJKW68,3.5,"Vibrating Nipple Clamps for Women, Remote Control Cob Nipple Vibrator for Female Solo Play or Couples Fun"
B087JRWQ83,3.5,"Travel Bidet Bottle for Hand Bidet, Portable Peri Bidet Shower, Personal Cleansing Toilet Bidet Sprayer for Personal Hygiene - 500ml Capacity Water Resorvoir with Storage Bag (1)"
B08B44PDXC,3.5,"Xobo Beet Root Powder Gummies Supplement, 100 Gummy Soft Chews with Organic Ingridients, Natural Nitric Oxide Booster Cleanse Promotes Circulation and Digestive Health, Vegan"
B08BY22TN1,3.5,"As Seen On Shark Tank - HairFin Haircut Tool Kit, Set of 3 Includes 2”, 3”, and 4” Hair Cutting Guides - Made in USA"
B08BZ95VQS,3.5,"Mask Strap Extender,Anti-Tightening Adjustable Mask Holder Hook Ear Strap(5Pack)"
B08CN7PPBB,3.5,"Nano Facial Mister, Handheld Facial Steamer Cool Mist Mist Sprayer 50ML Humidifier, Moisturizing and Hydrating for Skin Care, Makeup, Eyelash Extensions (Pink)"
B08CVFPCCG,3.5,Jakuva 10 PCS Nail Buffer Sanding Block Polisher Buffing File 60/100 Grit 4 Way Polish Buffer Buffing Block Nail Files Art Pedicure Manicure File(Black Orange)
B08D78NC1R,3.5,"Longer Mask Extender Strap Mask Holder Mask Extender, Mask Extender Comfortable Ear Strap Hook,Large Size (Black+Gray+White)"
B08D791L86,3.5,"Longer Mask Extender Strap Mask Holder Mask Extender, Mask Extender Comfortable Ear Strap Hook,Large Size (Black+Blue+Pink)"
B08FSJGYNQ,3.5,New Silicone 3D Bracket for Comfortable Wearing by Creating More Space for Breathing Ideal Makeup Saver (3)
B08GFN7866,3.5,"DmHirmg Strap Extenders,All-in-One Kit with Strap Extender and Facemasks Bracket, Bracket Inner Support Frame Ear Pain Relieved Ear Strap and More Space for Breathing 10Pack (10) â€¦"
B08GKKMW3R,3.5,"AVJONE Facial Cleansing Brush Electric Silicone Face Cleanser Brush with Base,Deep Clean Exfoliation for Dirt, Ripple Massage Area，Magnetic Rechargeable,Waterproof IPX7 FDA Certificate (Pink)"
B08LFX5B9S,3.5,"Blackhead Remover,Pore Vacuum Blackhead Vacuum Device, Blackhead Removal Tool"
B08P2Y57YK,3.5,"Makryn Adjustable Plantar Fasciitis Feet Inserts-Orthotic Shoe Insoles-Arch Support for Men&Women-Flat Feet,High Arches(Green, Medium)"
B08QJJF3MB,3.5,"Hearing Aids, HaYiue Hearing Aid for Seniors Adults Rechargeable with Noise Cancelling, Rechargeable Behind The Ear BTE Hearing Amplifier with DSP Digital Chip, Include Portable Charging Base"
B08VJ2P7RM,3.5,"Graphene Foam Insoles with Massage Points | Eliminate Foot Odor & Regulate Body Temperature | Shoe Insert for Walking, Running, Hiking"
B08XB6G5Y5,3.5,"Nose and Ear Hair Trimmer/Clipper, Professional Painless Electric Nose Hair Removal for Men, Battery-operated, Dual Edge Blades with Cleaning Brush,Black"
B08YK3C62G,3.5,"Reusable Bamboo Charcoal Sanitary Pads - Cloth Sanitary Pads - Light Incontinence Pads - Reusable Menstrual Pads Mama Pads- 6 Pack Pads, 1 Wet Bag,1 Menstrual Cup,1 Sterilization Cup with Bag (Medium)"
B08Z73Z9GS,3.5,"Shower Steamers Bath Bombs Aromatherapy Shower Bombs with Essential Oils for Relaxation, Stress Relief Set of 6Pcs Shower Steamer Tablets Bridal Shower Decorations Great Spa Valentines Day Gifts"
B091KDWG5T,3.5,"COOFO Facial Cleansing Brush, 2021 Upgraded Sonic Electric Face Scrubber for Women Rechargeable Facial Scrub Brush Silicone Face Cleansing Brush"
B092RZ69YH,3.5,"EYEKESHE Aromatherapy Shower Steamers Gifts for Women Who Has Everything, Unique Relaxation Gifts Shower Bombs Tablets with Pure Essential Oils for Birthday Home Spa Bathtub Shower Melts"
B092V5D2WL,3.5,"Cospack Soft Bonnet Hood Hairdryer Attachment with Headband that Reduces Heat Around Ears and Neck to Enjoy Long Sessions - Used for Hair Styling, Deep Conditioning and Hair Drying (Silver)"
B093G9F2Y1,3.5,"KEZU&LAR Electric Hair Clippers Trimmer for Men - Clippers Cordless Waterproof for Hair Cutting, Grooming Kit Rechargeable, LED Display, Zero Gapped Trimmers with T-Blade-ORANGE"
B093GXZC2G,3.5,"Cervical Traction Device for Neck Pain Relief, Neck Stretcher for TMJ Pain Relief, Neck and Shoulder Relaxer for Cervical Spine Alignment, Massager for Muscle Relaxation and Neck Stiffness"
B0953MM7RF,3.5,"Hair Removal for Women & Men, Laser Hair Removal with FDA Cleared, IPL Hair Removal with 999,999 Flashes, Permanent Hair Removal Device for Face Whole Body at-Home"
B095PBTFS9,3.5,"QISEOG 2 Pack Reading Glasses Blue Light Blocking with Spring Hinges,Lightweight Readers for Women/Men"
B09BQMQXTD,3.5,"MUNTO Toothbrush Replacement Heads Fit for Oral B Braun 12pcs, Replacements Brush Heads Soft for Electric Toothbrush Compatible with Oral-B D Series"
B09C15DL6W,3.5,Eco-Gals Eco Spinz Garbage Disposal Cleaner and Deodorizer for Cleaning Kitchen Sinks and Drains 6 ct. Lemon & 6 ct. Orange Citrus Scent
B09C1DGM44,3.5,"EasyinBeauty Cordless Hair Straightener, Magnetic Charging Cordless Flat Iron, Portable Wireless Hair Straightener with 8000mAh Battery, Fast Heating Floating Plate with Ceramic Coating No Hair Damage"
B09DGKSFBQ,3.5,"6 Pcs Adjustable Mask Extender Strap, Silicone Anti-Slip Mask Ear Saver, Mask Hook, for Extension Mask Buckle Protect Ears, Relieve Ear Pain Mask Ear Saver for Adult and Kids"
B09DPZ278D,3.5,"Neck and Shoulder Relaxer Cervical Neck Traction Device,Portable Chiropractic Pillow, Neck Stretcher,Neck Massage Pillow for Relieve TMJ Headache Muscle Tension Spine Alignment"
B09DYQV2TV,3.5,"Sunflower Car Air Fresheners Vent Clips,2 Piece Automative Flower Fresh Scents Interior Air Vent Decor , Cute Sunflower Car Accessories(Smile+Sunflower))"
B09FD6H7BC,3.5,"Automatic Hair Curler 1-Inch Self-Rotating Curling Iron Styling Wand with 3-Temperatures 320-428F, Ion Conditioning and 30-Mins Auto Shut-Off"
B09G8Y3BXM,3.5,Kava Kava Root Extract Supplement - Active Kava Kava - Potent Relaxation & Calm - Fast Acting 2oz Liquid Extract - Piper Methysticum - Noble Variety - Naturally Occurring Kavalactones - 48 Servings
B09GWCMTDM,3.5,"iLidClean - Silicone Eyelid Cleaning Tool, 3/pkg"
B09JNVP968,3.5,"Spray Mops for Floor Cleaning,SZBJSMF Microfiber Dust Mop with 3 Washable Reusable Pads(400ml) for Hardwood,Laminate Floors…"
B09KMHR4GQ,3.5,"OvaCue Wireless Fertility Monitor for Women with Bluetooth Ovulation Tracking - Ovulation Predictor Kit, Hormone Test Kit for Women, Digital Easy Home Fertility Tracker Track* - by Fairhaven Health"
B09N93S6BV,3.5,"Wearable Breast Pump, PretiHom Upgraded LCD Display Electric Hands Free Breast Pump with 4 Modes & 6 Levels Low Noise & No Pain Wireless Breastfeeding Pump (24mm)"
B09PFZQ8YB,3.5,"Electric Shaver for Men, Keenhot Travel Men's Razor with PopUp Trimmer, Mini Shaver for Car Wet & Dry 2 in 1"
B09QSQC2XX,3.5,"USUIE Neck Warmer Device for Pain Relief, 3 Modes, Composed of 32 630nm Chips, Portable Neck Warmer Device , Intelligent and Heated Neck Warmer Device , Hot Compress & Red Light Therapy Manipulation"
B09R1D3JMR,3.5,"Baby Nasal Aspirator Rechargeable, Nuliie Electric Nose Sucker with 3 Sizes of Silicone Tips, 5 Levels of Suction, Music & Light Soothing Function for Infants and Toddlers"
B09WLQ64DP,3.5,"Heatless Hair Curler For Long Hair Curls，Adjustable Heatless Curling Rod Headband, No Heat Curling Ribbon Kit You Can Sleep In Soft Cotton Curling Ribbon Overnight For Women"
B09Z4JM7F8,3.5,"BodyMed Premium Hand Therapy Putty, Green, 6 Oz, Firm, Strengthening Therapy Putty for Physical Rehabilitation"
B09ZYB16YD,3.5,"Sihuuu 5 Pcs Mini Sun Glasses Eyeglass Microfiber Spectacles Cleaner Kit, Cleaning Tool Accessories for Glasses Eyeglasses"
B0B5PFHTVT,3.5,Spa Massager with Hot Bubbles
B0BMXF2RGQ,3.5,"Calcium Magnesium Zinc with Vitamin D3 Supplement, Promotes Healthy Bones and Teeth - Supports Nerve & Muscle Function, Easy to Swallow Capsules, 60 Servings, 120 VegCaps"
B0009RSPKG,3.4,"Verilux Original Natural Spectrum Deluxe Floor Lamp, Graphite"
B000YADZZ8,3.4,Herbalife Formula 1 Nutritional Shake Mix (750g) - Pina Colada
B002Y6KWJC,3.4,GentleJetSpa Mastex Luxury Bath Spa Oxygen-Ion Whirlpool Jet Spa
B004QXEUB2,3.4,Flabs 2 Abs 30 Day Body Transformation
B0077L8YFI,3.4,Fitbit Aria WiFi Smart Scale
B00PXKFT80,3.4,Redesigned and Improved MoxyCut FingerNail Clipper Set of 2 - Stainless Steel - Sharp Cut
B00T6P3PCU,3.4,Hand Care - Nail Clipper
B0177BWUE8,3.4,Pure Science DGL Licorice Root 500mg - Contains 3% Glycyrrhiza Glabra Root - Supports Digestive & Respiratory Function - 50 Deglycyrrhizinated Licorice Vegetarian Capsules
B017WYCJ14,3.4,PERFECT JOINTS - Premium Joint Supplement with Glucosamine Chondroitin MSM Formula with Over 20 Critical Nutrients to helps Relieve Joint Pain & Strengthen Movement Flexibility
B018WGXNX4,3.4,"Acne Treatment: Anti Acne Deep Pore Cleansing Astringent Toner. Clears Acne. Reduce Blemishes & Redness. Salicylic Acid & Niacinamide Vitamin B3 for Healthier, Youthful Glow. 6 oz"
B01ARJX6NG,3.4,Pink Hair Straightener Hair straightening Brush Pro Electric Comb Ceramic Heated Hair Straightening Irons Straighten Hair Detangler
B01FWI5P5E,3.4,"SoundTight – High Quality Ear plugs for Musicians, Safety, and Noise Reductions. Designed by Real Musicians. High Fidelity Earplugs Ear & Noise Protection Acoustic Filters that Reduce Volume"
B01GOW8PFE,3.4,Mattifying Toner - Dual Phase for Facial Oil Control & Matte Skin - Anti Shine Daily Primer with Pure & Natural Mineral Extracts - Alcohol Free Pore Reducer All Day Beauty Care – InstaNatural - 8 OZ
B01IADWHNQ,3.4,PediFix Toe Straightener [#P55] One Size Fits Most 1 Each (Pack of 2)
B01KS6S6G0,3.4,Best Digestive Enzymes with Bromelain & Probiotics - Lactase Enzyme Supplement for Bloated Stomach - Easy Gluten Free Digestion for Greater Nutrient Absorption
B01MYH3KB0,3.4,discontinued product
B074W8ZTX1,3.4,"PROMIX Mass Gainer, Bulking Protein Powder, 12lbs | 1270 Calories, 50g Protein, 252g Complex Carbs, 16 Servings | Natural Hardgainer Shake, Serious Mass Builder, Ectomorph"
B075KCTBNC,3.4,"Hair Curling Wand Ceramic Hair Curler with 25 mm / 1"" Tourmaline Ceramic Barrel Ionic Hair Curling with Anti-scald Cool Tip for Waver Curler Long and Short Hair (200°F - 410°F, Heat Resistant Glove)"
B07GBPRR22,3.4,Fortune Cat Fingernail Clippers Portable Nail Care Kit Travel Manicure Set
B07H56WKGP,3.4,"InThoor Hair Straightener Flat Iron, 100% Hard Titanium Ion plates Flat Iron with Adjustable Temperature and LED Digital Display, Professional Salon Tool and Dual Voltage for All Types of Hair"
B07JMS3DJQ,3.4,"Posture Corrector For Men And Women, Upper Back Brace For Back Support, Back Brace for Back Pain Adjustable, Posture Brace Back Straightener And Providing Pain Relief From Neck, Back & Shoulder"
